Timestamp,BRANCH,ZIP CODE,Size,Number of PACKS OF DIAPERS distributed,Size.1,Number of PACKS OF DIAPERS distributed.1,Size.2,Number of PACKS OF DIAPERS distributed.2,Number of FLOW KITS distributed,Number of REUSABLE FLOW KITS distributed,Do you want to record distribution statistics?,Are you submitting statistics or enrolling a new diaper patron?
6/9/2026 15:35:42,NB,63121,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/9/2026 15:44:23,GG,63028,4T,1.0,6,,,,,,,Statistics (Diapers + Flow Kits)
6/9/2026 15:47:49,LC,63114,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/9/2026 15:50:10,PV,63121,3T,1.0,3T,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/9/2026 15:59:33,NB,63033,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/9/2026 16:00:17,NB,63033,,,,,,,,,No,NEW ENROLLMENT - Diapers
6/9/2026 16:18:18,PV,63044,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/9/2026 16:18:45,LC,63031,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/9/2026 16:27:54,FV,63042,6,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/9/2026 17:29:17,WR,63125,3,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/9/2026 17:30:12,WR,63125,3,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
6/9/2026 17:31:48,WR,63125,2,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/9/2026 17:35:54,WR,63125,1,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
6/9/2026 17:37:57,WR,63123,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/9/2026 17:39:22,WR,63123,N,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/9/2026 17:39:23,WR,63123,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/9/2026 17:51:09,WR,63111,1,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/9/2026 18:00:09,GG,63026,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/9/2026 18:05:52,WR,63114,6,2.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/9/2026 18:22:20,FV,63031,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/9/2026 18:32:13,WR,63123,5,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
6/10/2026 8:32:01,NB,63133,1,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/10/2026 8:32:50,NB,63133,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/10/2026 8:33:36,NB,63133,1,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/10/2026 8:35:04,NB,63133,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/10/2026 9:54:00,FV,63042,7,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 9:57:33,GG,63021,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 10:11:55,WR,63123,5,1.0,3,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 10:14:06,WR,63123,4,3.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 10:28:05,FV,63033,,,,,,,4.0,,,Statistics (Diapers + Flow Kits)
6/10/2026 10:49:10,WR,63123,5,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
6/10/2026 10:56:13,RR,63134,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/10/2026 11:01:24,RR,63074,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/10/2026 11:26:00,FV,63031,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/10/2026 11:34:52,WR,63109,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 11:51:19,WR,63010,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/10/2026 11:51:52,PV,63133,,,,,,,3.0,,,Statistics (Diapers + Flow Kits)
6/10/2026 11:59:57,FV,63042,5,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 12:15:24,PV,63114,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 12:40:14,LC,63033,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 12:47:53,WR,63125,6,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/10/2026 12:51:31,WR,63125,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 12:52:57,LC,63137,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/10/2026 12:54:13,PV,63114,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 13:23:02,WR,63123,3T,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 13:58:33,GG,63021,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 14:31:18,LC,63138,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 14:59:24,FV,63033,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/10/2026 15:00:07,GG,63050,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 15:05:32,WR,63123,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 15:09:12,FV,63134,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/10/2026 15:13:46,RR,63074,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/10/2026 15:26:33,WR,63125,6,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
6/10/2026 16:43:54,PV,63074,,,,,,,,,No,NEW ENROLLMENT - Diapers
6/10/2026 16:44:29,PV,63074,3,1.0,3T,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 16:48:37,RR,63114,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/10/2026 16:49:53,LC,4,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 16:58:16,FV,63031,4,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 17:30:42,WR,63129,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 17:41:19,WR,63129,4,1.0,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/10/2026 17:50:13,NB,63121,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/10/2026 17:50:57,NB,63121,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/10/2026 18:30:08,LC,63137,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/10/2026 18:39:24,PV,63141,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/11/2026 8:35:24,NB,63121,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/11/2026 8:36:05,WR,63123,4,2.0,4T,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/11/2026 8:43:23,GG,63088,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/11/2026 8:55:16,NB,63121,3T,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/11/2026 10:06:43,PV,63114,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/11/2026 10:24:18,LC,63136,4,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/11/2026 10:45:28,LC,63137,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/11/2026 10:54:43,WR,63123,1,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/11/2026 11:08:10,WR,63111,2T,,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/11/2026 11:32:14,GG,63021,7,1.0,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/11/2026 11:40:39,LC,63136,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/11/2026 11:41:51,FV,63136,2T,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/11/2026 11:47:27,NB,63133,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/11/2026 11:50:18,WR,63123,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/11/2026 12:16:47,FV,63037,7,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/11/2026 12:17:16,WR,63111,5,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/11/2026 12:26:35,RR,63074,,,,,,,,1.0,,Statistics (Diapers + Flow Kits)
6/11/2026 13:16:37,GG,63122,1,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/11/2026 13:17:06,WR,63123,5,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/11/2026 13:55:48,GG,63123,4T,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/11/2026 14:14:18,WR,63125,5,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/11/2026 14:56:14,LC,63137,3,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/11/2026 15:33:36,GG,63017,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/11/2026 15:36:31,LC,63147,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/11/2026 15:38:51,NB,63121,,1.0,6,,,,,,Yes,NEW ENROLLMENT - Diapers
6/11/2026 15:45:21,LC,63130,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/11/2026 15:46:41,LC,63130,N,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/11/2026 15:50:26,LC,63136,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/11/2026 15:56:47,WR,63125,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/11/2026 18:13:49,RR,63132,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/12/2026 8:22:04,PV,63114,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/12/2026 8:39:47,FV,63031,1,1.0,4,1.0,2,1.0,1.0,,,Statistics (Diapers + Flow Kits)
6/12/2026 9:42:04,GG,63026,3T,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
6/12/2026 9:55:29,WR,63123,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/12/2026 9:59:24,WR,63129,5,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/12/2026 10:04:37,WR,63109,2,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/12/2026 10:16:32,WR,63123,2,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/12/2026 10:21:12,PV,63130,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/12/2026 10:38:53,FV,63034,7,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/12/2026 10:46:42,LC,63137,6,1.0,6,1.0,,,3.0,,,Statistics (Diapers + Flow Kits)
6/12/2026 10:55:20,NB,63121,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/12/2026 11:06:01,PV,63132,N,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/12/2026 12:23:43,FV,63033,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/12/2026 12:47:12,LC,63134,6,1.0,6,1.0,,,,,Yes,NEW ENROLLMENT - Diapers
6/12/2026 13:01:38,PV,63114,4,1.0,3T,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/12/2026 13:50:24,GG,63086,6,1.0,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/12/2026 13:53:08,LC,63136,3,1.0,3,1.0,4,1.0,,,,Statistics (Diapers + Flow Kits)
6/12/2026 14:23:34,PV,63144,5,1.0,5,1.0,,,2.0,,,Statistics (Diapers + Flow Kits)
6/12/2026 14:28:55,FV,63033,6,,1,,,,,,Yes,NEW ENROLLMENT - Diapers
6/12/2026 14:32:46,PV,63114,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/12/2026 14:37:02,LC,63136,2,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/12/2026 15:31:52,FV,63031,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/12/2026 15:46:25,PV,63146,4,1.0,4,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
6/13/2026 8:12:18,LC,63134,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/13/2026 9:51:21,NB,63133,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/13/2026 10:12:59,WR,63123,4T,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/13/2026 11:26:09,PV,63114,4,1.0,4,1.0,,,3.0,,,Statistics (Diapers + Flow Kits)
6/13/2026 11:31:02,LC,63137,6,2.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/13/2026 11:34:32,NB,63136,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/13/2026 12:09:47,FV,63031,6,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
6/13/2026 12:36:43,NB,63121,3,1.0,3,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/13/2026 13:01:20,LC,63136,4,,,,,,,,,Statistics (Diapers + Flow Kits)
6/13/2026 13:34:02,NB,63121,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/13/2026 13:51:31,WR,63123,3,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/13/2026 14:00:28,WR,63123,3,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
6/13/2026 14:17:23,FV,63135,3,1.0,4,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
6/13/2026 14:23:23,FV,63031,4,2.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
6/13/2026 14:24:08,FV,63031,,,,,,,,,No,NEW ENROLLMENT - Diapers
6/13/2026 14:28:09,FV,63033,6,1.0,2T,1.0,,,1.0,,Yes,NEW ENROLLMENT - Diapers
6/13/2026 14:29:00,FV,63033,,,,,,,,,No,NEW ENROLLMENT - Diapers
6/13/2026 14:36:57,WR,63125,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/13/2026 14:39:54,GG,63303,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/13/2026 14:52:37,FV,63031,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/13/2026 14:53:16,FV,63030,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/13/2026 15:34:06,LC,63133,6,1.0,6,1.0,6,1.0,,,,Statistics (Diapers + Flow Kits)
6/14/2026 14:17:42,FV,63033,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/15/2026 8:05:33,WR,63123,6,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/15/2026 8:47:32,PV,63114,,,,,,,,,No,NEW ENROLLMENT - Diapers
6/15/2026 8:49:14,PV,63114,,,,,,,,,No,NEW ENROLLMENT - Diapers
6/15/2026 9:15:39,NB,63147,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/15/2026 10:43:17,LC,63136,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/15/2026 10:47:22,LC,63136,4T,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/15/2026 10:51:10,WR,63123,6,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/15/2026 11:02:26,FV,63134,5,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/15/2026 11:13:41,PV,63114,,,,,,,,,No,NEW ENROLLMENT - Diapers
6/15/2026 11:21:44,WR,63123,6,2.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/15/2026 11:44:50,WR,63111,2,1.0,5,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
6/15/2026 12:31:20,PV,63130,4T,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/15/2026 12:31:32,LC,63137,4,1.0,4,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/15/2026 12:52:24,LC,63036,5,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/15/2026 12:56:09,RR,63074,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/15/2026 13:09:37,LC,63121,4,1.0,4,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/15/2026 13:10:24,RR,63134,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/15/2026 14:01:44,GG,63026,4,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/15/2026 14:02:03,PV,63114,4,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/15/2026 14:20:10,WR,63123,6,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/15/2026 14:21:20,FV,63033,6,3.0,,,,,3.0,,,Statistics (Diapers + Flow Kits)
6/15/2026 14:22:09,LC,63136,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/15/2026 14:28:46,FV,63042,2T,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/15/2026 14:31:11,LC,63136,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/15/2026 14:36:45,LC,63138,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/15/2026 15:02:22,PV,63074,3T,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/15/2026 15:38:46,GG,63026,2,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/15/2026 15:43:52,WR,63123,6,4.0,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/15/2026 15:49:47,PV,63114,2,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/15/2026 15:58:19,LC,63136,6,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
6/15/2026 16:00:53,LC,63112,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/15/2026 16:01:50,PV,63114,2,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/15/2026 16:04:41,LC,63135,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/15/2026 16:07:46,FV,63135,6,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/15/2026 16:16:14,FV,63033,4,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/15/2026 16:58:12,PV,63130,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/15/2026 17:12:56,WR,63123,N,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
6/15/2026 17:15:26,WR,63123,1,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/15/2026 17:16:25,WR,63052,3,1.0,5,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
6/15/2026 17:28:25,PV,63114,3,1.0,3,1.0,3,1.0,,,,Statistics (Diapers + Flow Kits)
6/15/2026 18:00:02,PV,63115,6,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
6/15/2026 18:01:27,NB,63121,3,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/16/2026 8:08:32,PV,63114,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/16/2026 8:10:28,LC,63136,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 8:14:36,NB,63121,5,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 9:26:41,PV,63114,4T,1.0,,,,,2.0,,Yes,NEW ENROLLMENT - Diapers
6/16/2026 9:32:21,WR,63052,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 10:07:24,WR,63123,6,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/16/2026 10:07:24,FV,63138,6,1.0,5,1.0,5,1.0,1.0,,,Statistics (Diapers + Flow Kits)
6/16/2026 10:19:25,FV,63135,6,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
6/16/2026 10:37:49,FV,63033,5,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
6/16/2026 10:51:16,NB,63121,1,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/16/2026 10:55:14,PV,63137,3T,1.0,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/16/2026 11:35:20,NB,63121,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 11:53:27,WR,63123,3,1.0,4,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
6/16/2026 12:00:14,FV,63042,5,2.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/16/2026 12:10:28,WR,63123,4T,1.0,3T,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
6/16/2026 12:25:46,PV,63130,4T,,,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 12:57:49,WR,63123,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 13:06:54,WR,63116,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/16/2026 13:21:05,WR,63116,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/16/2026 13:21:30,PV,63114,6,1.0,6,1.0,,,2.0,,,Statistics (Diapers + Flow Kits)
6/16/2026 13:34:08,LC,63136,3,1.0,3,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 13:37:28,WR,63129,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 13:37:52,LC,63136,4T,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 13:41:54,FV,63031,1,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 14:18:11,FV,63033,5,,,,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 14:25:36,LC,63138,5,2.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 14:53:52,PV,63114,4,1.0,5,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
6/16/2026 15:25:05,NB,63121,,,,,,,,,No,NEW ENROLLMENT - Diapers
6/16/2026 15:26:42,NB,63121,,,,,,,,,No,NEW ENROLLMENT - Diapers
6/16/2026 15:27:30,NB,63121,,,,,,,,,No,NEW ENROLLMENT - Diapers
6/16/2026 15:39:25,LC,63138,4,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 15:46:35,LC,63136,5,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 16:08:32,FV,63146,6,2.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/16/2026 16:16:34,PV,63114,6,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 16:28:27,LC,63116,5,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 17:23:29,FV,63033,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 17:27:49,NB,63121,3,2.0,4,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 17:28:11,,63133,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/16/2026 17:36:24,LC,63136,2,1.0,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/16/2026 17:40:37,FV,63033,5,1.0,6,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/16/2026 17:42:40,LC,63138,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/16/2026 17:45:06,LC,63136,2,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/16/2026 18:18:28,LC,63136,5,1.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/16/2026 18:26:20,FV,63036,,,,,,,,,No,NEW ENROLLMENT - Diapers
6/16/2026 18:27:18,FV,63036,4,2.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
6/16/2026 18:31:13,WR,63118,4,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
6/17/2026 8:34:28,FV,63136,,,,,,,,,No,NEW ENROLLMENT - Diapers
6/17/2026 8:37:27,FV,63136,1,2.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
6/17/2026 8:54:47,WR,63123,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/17/2026 9:17:54,PV,63132,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/17/2026 9:59:03,WR,63125,2,1.0,,,,,1.0,,Yes,NEW ENROLLMENT - Diapers
6/17/2026 11:14:01,LC,63136,2,1.0,2,1.0,3,1.0,,,Yes,NEW ENROLLMENT - Diapers
6/17/2026 11:14:53,LC,63136,,,,,,,,,No,NEW ENROLLMENT - Diapers
6/17/2026 11:15:25,LC,63136,4,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/17/2026 11:24:31,FV,63135,3,1.0,3,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/17/2026 11:25:01,FV,63031,3,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/17/2026 11:42:05,PV,63114,5,,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/17/2026 12:34:22,PV,63114,3,1.0,,,,,2.0,,Yes,NEW ENROLLMENT - Diapers
6/17/2026 13:12:54,WR,63112,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/17/2026 13:12:57,NB,63121,2,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/17/2026 13:13:14,NB,63121,2,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/17/2026 13:17:40,WR,63111,6,1.0,5,1.0,,,,,,Statistics (Diapers + Flow Kits)
6/17/2026 13:28:44,LC,63138,2,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/17/2026 13:31:22,LC,63138,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/17/2026 13:32:51,LC,63138,5,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/17/2026 13:44:24,FV,63138,5,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/17/2026 14:07:41,FV,63033,3,1.0,5,1.0,6,1.0,1.0,,,Statistics (Diapers + Flow Kits)
6/17/2026 14:34:46,FV,63033,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/17/2026 14:51:38,NB,63134,6,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/17/2026 15:01:22,LC,63136,N,2.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/17/2026 15:03:03,LC,63136,,,,,,,,,No,NEW ENROLLMENT - Diapers
6/17/2026 15:05:27,LC,63137,6,1.0,,,,,,,,Statistics (Diapers + Flow Kits)
6/17/2026 15:35:55,PV,63130,5,,1,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/17/2026 16:00:20,NB,63121,,,,,,,,,No,NEW ENROLLMENT - Diapers
6/17/2026 16:07:42,FV,63033,6,4.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/17/2026 16:20:36,LC,63136,1,1.0,4,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
6/17/2026 16:33:12,PV,63121,2,1.0,3,1.0,,,3.0,,,Statistics (Diapers + Flow Kits)
6/17/2026 17:32:31,FV,63031,5,1.0,5,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
6/17/2026 17:37:40,PV,63114,2,1.0,,,,,,,Yes,NEW ENROLLMENT - Diapers
6/17/2026 17:38:16,PV,63114,2,1.0,,,,,2.0,,Yes,NEW ENROLLMENT - Diapers
6/17/2026 17:50:40,FV,63135,6,1.0,6,1.0,,,1.0,,,Statistics (Diapers + Flow Kits)
6/17/2026 17:54:00,FV,63042,,,,,,,1.0,,,Statistics (Diapers + Flow Kits)
6/17/2026 18:27:24,PV,63114,,,,,,,2.0,,,Statistics (Diapers + Flow Kits)
6/18/2026 8:06:18,FV,63132,5,3.0,,,,,1.0,,,Statistics (Diapers + Flow Kits)
