1,2,3,4,5,6,7,8,9,10,11,12,13,14,
6/11/2025 14:28:18,FV,63135,Diapers,6,6,5,,,,,,,,
6/11/2025 14:31:50,LC,63138,Diapers,3,3,1,4,4,1,,,,,
6/11/2025 14:41:53,LC,63042,Flow Kits,,,,,,,,,,2,
6/11/2025 15:13:34,FV,63031,Diapers,6,6,5,,,,,,,,
6/11/2025 15:33:59,NB,63114,Diapers,2T,2T,1,3T,3T,1,6,6,4,,
6/11/2025 15:51:46,PV,63114,Diapers,3,3,1,5,5,1,,,,,
6/11/2025 15:59:22,WR,63123,Diapers,3T,3T,1,,,,,,,,
6/11/2025 15:59:33,WR,63123,Flow Kits,,,,,,,,,,1,
6/11/2025 16:17:08,LC,63138,Diapers,6,6,1,6,6,1,,,,,
6/11/2025 16:21:45,NB,63121,Diapers,4,4,1,,,,,,,,
6/11/2025 16:23:23,WR,63125,Diapers,4,4,1,,,,,,,,
6/11/2025 16:24:49,NB,63136,Diapers,4,4,1,4,4,1,,,,,
6/11/2025 17:09:19,LC,63136,Diapers,1,1,1,,,,,,,,
6/11/2025 17:14:54,NB,63121,Diapers,6,6,1,4T,4T,,,,2,,
6/11/2025 17:34:08,FV,63033,Flow Kits,,,,,,,,,,1,
6/11/2025 17:35:58,FV,63135,Diapers,4,4,1,,,,,,,,
6/11/2025 17:36:17,FV,63135,Flow Kits,,,,,,,,,,1,
6/11/2025 17:43:07,NB,63121,Diapers,5,5,1,3T,3T,1,,,2,,
6/11/2025 18:06:42,NB,63120,Diapers,4T,4T,1,4,4,1,,,,,
6/11/2025 18:14:49,LC,63033,Diapers,4,4,1,,,,,,,,
6/11/2025 18:38:40,GG,63011,Diapers,5,5,1,,,,,,,,
6/11/2025 18:45:14,LC,63136,Diapers,6,6,1,6,6,1,,,,,
6/12/2025 8:06:02,FV,63137,Diapers,5,5,1,,,,,,,,
6/12/2025 8:06:12,FV,63137,Flow Kits,,,,,,,,,,1,
6/12/2025 8:54:07,WR,63117,Diapers,6,6,1,,,,,,,,
6/12/2025 8:55:14,WR,63123,Diapers,5,5,1,,,,,,,,
6/12/2025 9:49:48,FV,63136,Diapers,2,2,1,2,2,1,6,6,1,,
6/12/2025 9:50:12,FV,63136,Diapers,2,2,1,3,3,1,,,,,
6/12/2025 9:50:28,FV,63136,Flow Kits,,,,,,,,,,2,
6/12/2025 10:31:40,WR,63123,Diapers,4,4,1,,,,,,,,
6/12/2025 11:15:59,WR,63123,Diapers,6,6,1,,,,,,,,
6/12/2025 11:27:58,NB,63114,Diapers,5,5,1,5,5,1,,,2,,
6/12/2025 11:29:14,WR,63116,Diapers,6,6,1,6,6,1,5,5,1,,
6/12/2025 11:33:43,FV,63120,Diapers,5,5,1,6,6,1,,,,,
6/12/2025 11:33:55,FV,63120,Flow Kits,,,,,,,,,,1,
6/12/2025 11:34:21,FV,63031,Diapers,6,6,2,,,,,,,,
6/12/2025 12:14:33,LC,63147,Diapers,6,6,1,6,6,1,,,,,
6/12/2025 12:36:14,FV,63033,Diapers,1,1,1,6,6,1,,,,,
6/12/2025 12:49:56,PV,63114,Diapers,2,2,1,,,,,,,,
6/12/2025 13:17:20,NB,63074,Diapers,4,4,1,4,4,1,,,2,,
6/12/2025 13:23:27,RR,63114,Flow Kits,,,,,,,,,,2,
6/12/2025 13:42:22,FV,63033,Diapers,6,6,1,,,,,,,,
6/12/2025 13:42:36,FV,63031,Diapers,6,6,1,,,,,,,,
6/12/2025 13:42:46,FV,63031,Flow Kits,,,,,,,,,,1,
6/12/2025 14:25:03,WR,63125,Diapers,6,6,1,,,,,,1,,
6/12/2025 14:26:23,WR,63123,Diapers,5,5,1,5,5,1,,,2,,
6/12/2025 14:26:36,WR,63123,Flow Kits,,,,,,,,,,1,
6/12/2025 14:26:43,FV,63031,Diapers,3,3,1,4,4,1,,,,,
6/12/2025 14:26:56,FV,63031,Flow Kits,,,,,,,,,,1,
6/12/2025 14:36:22,LC,63137,Diapers,5,5,1,,,,,,,,
6/12/2025 14:36:31,FV,63031,Flow Kits,,,,,,,,,,1,
6/12/2025 14:53:46,PV,63134,Diapers,6,6,1,,,,,,,,
6/12/2025 15:08:15,PV,63114,Flow Kits,,,,,,,,,,2,
6/12/2025 15:13:02,LC,63136,Diapers,3,3,1,,,,,,,,
6/12/2025 15:30:45,GG,63129,Diapers,4T,4T,1,,,,,,,,
6/12/2025 15:34:46,NB,63121,Diapers,2,2,1,6,6,1,,,,,
6/12/2025 15:36:45,LC,63136,Diapers,6,6,1,,,,,,,,
6/12/2025 16:18:23,NB,63043,Diapers,6,6,1,6,6,1,,,2,,
6/12/2025 16:48:16,WR,63128,Diapers,3,3,1,6,6,1,,,,,
6/12/2025 17:00:11,PV,63114,Diapers,4,4,1,,,,,,,,
6/12/2025 18:28:28,LC,63136,Diapers,4,4,1,4,4,1,,,,,
6/12/2025 18:53:56,RR,63074,Flow Kits,,,,,,,,,,1,
6/13/2025 9:34:39,GG,63021,Diapers,6,6,1,6,6,1,,,,,
6/13/2025 9:56:42,WR,63123,Diapers,6,6,1,,,,,,,,
6/13/2025 10:29:58,FV,63042,Diapers,6,6,1,,,,,,,,
6/13/2025 10:45:57,LC,63121,Diapers,5,5,1,,,,,,,,
6/13/2025 11:02:28,GG,63011,Diapers,4,4,1,,,,,,,,
6/13/2025 11:39:19,LC,63137,Flow Kits,,,,,,,,,,2,
6/13/2025 11:50:58,FV,63033,Diapers,6,6,1,,,,,,,,
6/13/2025 12:12:06,FV,63042,Diapers,N,N,1,,,,,,,,
6/13/2025 12:12:24,FV,63042,Flow Kits,,,,,,,,,,1,
6/13/2025 12:23:49,WR,63123,Diapers,3,3,1,,,,,,,,
6/13/2025 13:03:11,FV,63031,Flow Kits,,,,,,,,,,1,
6/13/2025 13:22:53,LC,63135,Diapers,5,5,1,5,5,1,4,4,1,,
6/13/2025 13:28:48,WR,63125,Diapers,6,6,1,,,,,,,,
6/13/2025 13:33:29,NB,63136,Diapers,5,5,1,,,,,,1,,
6/13/2025 13:43:36,FV,63103,Diapers,6,6,1,,,,,,,,
6/13/2025 13:48:31,LC,63136,Flow Kits,,,,,,,,,,2,
6/13/2025 14:01:50,PV,63114,Diapers,3,3,1,4,4,1,4,4,1,,
6/13/2025 14:53:34,GG,63021,Diapers,4,4,1,,,,,,,,
6/13/2025 15:05:03,WR,63123,Diapers,6,6,1,,,,,,,,
6/13/2025 15:05:10,WR,63123,Flow Kits,,,,,,,,,,1,
6/13/2025 15:13:46,LC,63136,Diapers,6,6,1,6,6,1,,,,,
6/13/2025 15:23:20,LC,63136,Diapers,4,4,1,,,,,,,,
6/14/2025 9:25:30,LC,63033,Diapers,4,4,1,5,5,1,,,,,
6/14/2025 9:33:16,LC,63136,Diapers,3,3,1,4,4,1,,,,,
6/14/2025 9:35:22,LC,63136,Diapers,6,6,1,,,,,,,,
6/14/2025 9:54:26,FV,63033,Diapers,1,1,1,,,,,,,,
6/14/2025 10:25:19,FV,63034,Diapers,6,6,1,,,,,,,,
6/14/2025 10:25:34,FV,63034,Flow Kits,,,,,,,,,,1,
6/14/2025 10:28:14,FV,63034,Diapers,6,6,1,5,5,1,,,,,
6/14/2025 10:28:34,FV,63112,Flow Kits,,,,,,,,,,1,
6/14/2025 10:30:15,FV,63031,Diapers,6,6,2,,,,,,,,
6/14/2025 11:21:56,FV,63031,Flow Kits,,,,,,,,,,1,
6/14/2025 11:24:17,NB,63121,Diapers,6,6,1,6,6,,,,,,
6/14/2025 11:25:50,NB,63130,Diapers,4T,4T,1,6,6,1,,,,,
6/14/2025 12:06:44,PV,63129,Diapers,6,6,1,,,,,,,,
6/14/2025 12:11:09,NB,63121,Diapers,4,4,1,,,,,,1,,
6/14/2025 12:17:52,FV,63033,Flow Kits,,,,,,,,,,2,
6/14/2025 12:26:39,LC,63136,Diapers,3,3,1,4,4,1,4,4,1,,
6/14/2025 12:26:53,LC,63136,Diapers,4,4,1,,,,,,,,
6/14/2025 12:34:39,FV,63113,Diapers,5,5,1,6,6,1,,,,,
6/14/2025 12:40:30,GG,63011,Diapers,4,4,1,,,,,,1,,
6/14/2025 12:57:48,WR,63123,Diapers,5,5,1,,,,,,,,
6/14/2025 12:58:32,WR,63123,Flow Kits,,,,,,,,,,1,
6/14/2025 14:15:11,FV,63031,Flow Kits,,,,,,,,,,3,
6/14/2025 14:21:26,NB,63134,Diapers,4,4,1,6,6,1,,,,,
6/14/2025 14:52:16,WR,63125,Diapers,1,1,5,,,,,,,,
6/14/2025 14:52:27,WR,63125,Flow Kits,,,,,,,,,,1,
6/14/2025 15:12:54,LC,63136,Diapers,6,6,1,,,,,,,,
6/14/2025 15:27:01,WR,63125,Diapers,6,6,1,,,,,,,,
6/15/2025 12:11:38,FV,63132,Diapers,6,6,1,6,6,1,,,,,
6/15/2025 12:11:53,FV,63132,Flow Kits,,,,,,,,,,1,
6/15/2025 13:40:26,FV,63031,Flow Kits,,,,,,,,,,2,
6/15/2025 13:56:13,FV,63080,Diapers,2,2,1,,,,,,,,
6/15/2025 14:29:51,FV,63033,Flow Kits,,,,,,,,,,2,
6/15/2025 15:38:54,FV,63033,Flow Kits,,,,,,,,,,1,
6/16/2025 8:04:27,LC,63137,Diapers,4,4,1,3,3,1,,,,,
6/16/2025 8:06:02,GG,63011,Diapers,3,3,1,,,,,,,,
6/16/2025 8:06:56,LC,63136,Diapers,5,5,1,,,,,,,,
6/16/2025 9:35:19,WR,63139,Diapers,6,6,1,,,,,,,,
6/16/2025 9:35:35,WR,63139,Flow Kits,,,,,,,,,,1,
6/16/2025 9:55:39,RR,63114,Flow Kits,,,,,,,,,,1,
6/16/2025 10:18:05,FV,63135,Diapers,3,3,1,5,5,1,5,5,1,,
6/16/2025 10:25:37,NB,63121,Diapers,5,5,1,,,,,,,,
6/16/2025 10:35:27,FV,63135,Diapers,1,1,1,,,,,,,,
6/16/2025 10:35:50,FV,63135,Flow Kits,,,,,,,,,,1,
6/16/2025 11:30:58,NB,63133,Diapers,6,6,1,,,,,,,,
6/16/2025 11:39:44,LC,63136,Diapers,4,4,1,,,,,,,,
6/16/2025 11:45:04,FV,63031,Diapers,6,6,1,,,,,,,,
6/16/2025 12:00:11,WR,63123,Diapers,5,5,1,,,,,,,,
6/16/2025 12:04:40,WR,63125,Diapers,3,3,3,,,,,,1,,
6/16/2025 12:04:53,WR,63125,Flow Kits,,,,,,,,,,1,
6/16/2025 13:20:46,FV,63031,Diapers,N,N,1,,,,,,,,
6/16/2025 13:32:20,FV,63135,Diapers,5,5,1,,,,,,,,
6/16/2025 14:03:53,LC,63031,Flow Kits,,,,,,,,,,1,
6/16/2025 14:18:02,FV,63033,Flow Kits,,,,,,,,,,2,
6/16/2025 14:35:09,PV,63146,Diapers,4T,4T,1,,,,,,,,
6/16/2025 14:43:40,LC,63136,Diapers,5,5,1,5,5,1,,,,,
6/16/2025 14:53:29,FV,63034,Diapers,4,4,1,5,5,1,,,,,
6/16/2025 14:54:02,FV,63031,Diapers,6,6,1,6,6,1,,,,,
6/16/2025 14:54:28,WR,63111,Diapers,6,6,1,,,,,,,,
6/16/2025 15:59:04,WR,63116,Diapers,6,6,1,3,3,1,,,,,
6/16/2025 15:59:17,WR,63116,Flow Kits,,,,,,,,,,1,
6/16/2025 16:51:23,LC,63138,Diapers,6,6,1,,,,,,,,
6/16/2025 16:51:33,LC,63138,Flow Kits,,,,,,,,,,1,
6/16/2025 16:53:44,LC,63136,Diapers,3,3,1,4,4,1,5,5,1,,
6/16/2025 17:01:23,LC,63136,Diapers,6,6,1,,,,,,,,
6/16/2025 17:31:49,NB,63121,Diapers,5,5,2,,,,,,,,
6/16/2025 18:18:19,LC,63138,Diapers,6,6,1,,,,,,,,
6/16/2025 18:20:51,LC,63138,Flow Kits,,,,,,,,,,1,
6/16/2025 18:23:43,FV,63031,Diapers,5,5,2,,,,,,,,
6/17/2025 11:16:41,FV,63033,Diapers,5,5,1,,,,,,,,
6/17/2025 8:28:48,GG,63011,Flow Kits,,,,,,,,,,2,
6/17/2025 8:43:33,PV,63114,Diapers,N,N,1,4,4,1,,,,,
6/17/2025 8:43:46,PV,63114,Flow Kits,,,,,,,,,,2,
6/17/2025 8:50:15,FV,63138,Diapers,6,6,1,,,,,,,,
6/17/2025 9:46:36,WR,63123,Diapers,5,5,2,,,,,,,,
6/17/2025 10:00:45,FV,63033,Diapers,3,3,1,,,,,,,,
6/17/2025 10:16:42,RR,63136,Flow Kits,,,,,,,,,,1,
6/17/2025 10:28:42,LC,63138,Diapers,6,6,1,6,6,1,,,,,
6/17/2025 10:29:04,LC,63136,Diapers,6,6,1,6,6,1,,,,,
6/17/2025 11:17:11,FV,63031,Flow Kits,,,,,,,,,,2,
6/17/2025 11:18:33,LC,63137,Diapers,5,5,1,,,,,,,,
6/17/2025 11:26:10,FV,63074,Diapers,2,2,1,,,,,,,,
6/17/2025 11:36:17,GG,63017,Diapers,5,5,1,6,6,1,,,,,
6/17/2025 11:38:40,PV,63113,Diapers,4,4,1,,,,,,,,
6/17/2025 11:51:26,WR,63116,Diapers,5,5,1,6,6,1,,,,,
6/17/2025 11:51:37,WR,63116,Flow Kits,,,,,,,,,,1,
6/17/2025 12:17:04,GG,63021,Diapers,4,4,1,,,,,,,,
6/17/2025 12:23:26,LC,63136,Diapers,5,5,1,,,,,,,,
6/17/2025 12:26:53,WR,63010,Diapers,6,6,1,,,,,,,,
6/17/2025 12:43:09,FV,63031,Flow Kits,,,,,,,,,,1,
6/17/2025 12:57:12,FV,63032,Diapers,4,4,3,,,,,,,,
6/17/2025 13:22:33,WR,63123,Diapers,4,4,1,,,,,,,,
6/17/2025 13:43:43,LC,63042,Diapers,3T,3T,1,,,,,,,,
6/17/2025 14:41:01,FV,63134,Flow Kits,,,,,,,,,,2,
6/17/2025 15:06:29,PV,63131,Diapers,5,5,1,,,,,,,,
6/17/2025 15:16:32,FV,63130,Diapers,6,6,1,6,6,1,,,,,
6/17/2025 15:16:37,LC,63121,Diapers,6,6,1,,,,,,,,
6/17/2025 15:51:01,LC,63147,Diapers,4,4,1,5,5,1,5,5,1,,
6/17/2025 15:54:03,FV,63033,Flow Kits,,,,,,,,,,2,
6/17/2025 16:03:53,LC,63121,Diapers,4T,4T,1,,,,,,,,
6/17/2025 16:59:56,NB,63146,Diapers,1,1,2,5,5,1,,,3,,
6/17/2025 17:01:32,FV,63033,Diapers,5,5,1,6,6,1,6,6,1,,
6/17/2025 17:01:47,FV,63033,Flow Kits,,,,,,,,,,2,
6/17/2025 18:12:30,FV,63135,Diapers,6,6,1,,,,,,,,
6/17/2025 18:19:49,PV,63114,Diapers,6,6,1,6,6,1,,,,,
6/17/2025 18:41:58,WR,63123,Diapers,5,5,1,,,,,,,,
6/17/2025 18:42:36,WR,63123,Flow Kits,,,,,,,,,,1,
6/18/2025 8:25:07,LC,63031,Diapers,2,2,1,2,2,1,,,,,
6/18/2025 8:32:02,LC,63121,Diapers,5,5,1,5,5,1,,,,,
6/18/2025 8:44:35,FV,63301,Diapers,4,4,3,,,,,,,,
6/18/2025 9:28:06,FV,63031,Diapers,6,6,1,,,,,,,,
6/18/2025 9:28:18,FV,63031,Flow Kits,,,,,,,,,,1,
6/18/2025 9:40:33,LC,63111,Diapers,6,6,1,,,,,,,,
6/18/2025 9:49:59,LC,63147,Diapers,2T,2T,1,3,3,1,,,,,
6/18/2025 9:59:30,WR,63126,Flow Kits,,,,,,,,,,3,
6/18/2025 10:39:57,PV,63121,Diapers,4T,4T,1,2,2,1,,,,,
6/18/2025 11:27:34,PV,63114,Diapers,5,5,1,,,,,,,,
6/18/2025 11:42:53,LC,63136,Diapers,5,5,1,,,,,,,,
6/18/2025 12:00:16,WR,63123,Diapers,6,6,1,,,,,,,,
6/18/2025 12:21:37,LC,63136,Diapers,4,4,1,5,5,1,,,,,
6/18/2025 12:22:15,PV,63114,Diapers,3,3,1,,,,,,,,
6/18/2025 13:10:38,LC,63136,Diapers,6,6,1,6,6,1,,,,,
6/18/2025 13:23:16,GG,63021,Flow Kits,,,,,,,,,,4,
6/18/2025 13:27:05,NB,63114,Diapers,6,6,1,,,,,,,,
6/18/2025 13:28:09,NB,63121,Diapers,4,4,1,4,4,,,,,,
6/18/2025 13:30:03,GG,63021,Diapers,6,6,1,5,5,1,3,3,1,,
6/18/2025 13:30:24,GG,63116,Diapers,6,6,1,5,5,1,,,,,
6/18/2025 13:30:43,GG,63021,Diapers,5,5,1,4,4,1,,,,,
6/18/2025 13:43:48,RR,63042,Flow Kits,,,,,,,,,,1,
6/18/2025 13:54:25,LC,63138,Diapers,6,6,1,,,,,,,,
6/18/2025 14:23:44,NB,63134,Diapers,4,4,1,,,,,,,,
6/18/2025 14:23:54,NB,63134,Flow Kits,,,,,,,,,,2,
6/18/2025 14:24:57,LC,63137,Diapers,6,6,1,5,5,1,N,N,1,,
6/18/2025 14:24:58,GG,63021,Diapers,4T,4T,1,,,,,,,,
6/18/2025 14:35:04,NB,63121,Diapers,6,6,1,,,,,,,,
6/18/2025 14:49:18,GG,63021,Diapers,5,5,1,,,,,,,,
6/18/2025 15:05:03,GG,63050,Diapers,2T,2T,1,,,,,,,,
6/18/2025 15:05:13,GG,63050,Flow Kits,,,,,,,,,,2,
6/18/2025 15:17:46,LC,63137,Diapers,4T,4T,1,4T,4T,1,4T,4T,1,,
6/18/2025 15:35:10,LC,63136,Flow Kits,,,,,,,,,,1,
6/18/2025 15:53:49,WR,63129,Diapers,5,5,1,,,,,,,,
6/18/2025 16:04:42,GG,63021,Diapers,2,2,1,2,2,1,3,3,1,,
6/18/2025 16:15:14,PV,63114,Diapers,6,6,1,,,,,,,,
6/18/2025 16:15:23,PV,63114,Flow Kits,,,,,,,,,,1,
6/18/2025 16:16:12,FV,63042,Flow Kits,,,,,,,,,,1,
6/18/2025 16:16:42,FV,63042,Diapers,5,5,1,,,,,,,,
6/18/2025 16:47:22,FV,63033,Diapers,5,5,1,6,6,1,,,,,
6/18/2025 16:47:52,NB,63121,Diapers,3T,3T,1,6,6,1,,,,,
6/18/2025 16:59:59,LC,63136,Diapers,4,4,1,,,,,,,,
6/18/2025 17:05:19,PV,63031,Flow Kits,,,,,,,,,,2,
6/18/2025 17:05:21,WR,63123,Diapers,4,4,1,,,,,,,,
6/18/2025 17:10:31,FV,63033,Diapers,5,5,1,,,,,,,,
6/18/2025 17:11:06,FV,63033,Diapers,3,3,1,,,,,,,,
6/18/2025 17:11:20,FV,63033,Flow Kits,,,,,,,,,,1,
6/18/2025 17:12:55,FV,63033,Flow Kits,,,,,,,,,,2,
6/18/2025 17:16:15,FV,63033,Flow Kits,,,,,,,,,,2,
6/18/2025 18:30:21,WR,63129,Diapers,3,3,1,2T,2T,1,,,,,
6/18/2025 18:31:33,WR,63129,Flow Kits,,,,,,,,,,1,
6/20/2025 7:15:49,LC,63136,Flow Kits,,,,,,,,,,9,
6/20/2025 7:16:01,LC,63036,Flow Kits,,,,,,,,,,9,
6/20/2025 8:19:36,PV,63043,Diapers,4,4,1,,,,,,,,
6/20/2025 8:19:56,PV,63043,Flow Kits,,,,,,,,,,2,
6/20/2025 8:39:45,LC,63136,Diapers,4,4,1,,,,,,,,
6/20/2025 8:44:06,GG,63088,Diapers,3,3,1,5,5,1,,,,,
6/20/2025 9:25:23,FV,63042,Diapers,N,N,1,,,,,,,,
6/20/2025 9:54:05,GG,63021,Diapers,4,4,1,,,,,,,,
6/20/2025 10:18:11,LC,63136,Diapers,5,5,1,5,5,1,,,,,
6/20/2025 10:29:26,PV,63114,Diapers,5,5,1,6,6,1,,,,,
6/20/2025 10:29:38,PV,63114,Flow Kits,,,,,,,,,,2,
6/20/2025 10:32:49,GG,63026,Diapers,3,3,1,,,,,,,,
6/20/2025 11:21:41,WR,63125,Diapers,6,6,2,,,,,,,,
6/20/2025 11:22:23,WR,63125,Flow Kits,,,,,,,,,,1,
6/20/2025 11:53:59,WR,63129,Diapers,4,4,1,,,,,,1,,
6/20/2025 12:02:37,WR,63123,Diapers,4,4,1,,,,,,1,,
6/20/2025 12:02:56,WR,63123,Flow Kits,,,,,,,,,,1,
6/20/2025 12:10:01,GG,63021,Diapers,1,1,1,5,5,1,,,,,
6/20/2025 12:19:01,LC,63121,Diapers,5,5,1,,,,,,,,
6/20/2025 12:21:38,LC,63136,Diapers,6,6,1,,,,,,,,
6/20/2025 12:43:40,NB,63044,Diapers,5,5,1,5,5,1,,,2,,
6/20/2025 13:01:50,FV,63042,Diapers,5,5,1,6,6,1,,,,,
6/20/2025 13:02:01,FV,63042,Flow Kits,,,,,,,,,,2,
6/20/2025 13:05:18,FV,63033,Flow Kits,,,,,,,,,,2,
6/20/2025 13:06:14,FV,63033,Diapers,5,5,1,,,,,,,,
6/20/2025 13:06:29,FV,63033,Flow Kits,,,,,,,,,,2,
6/20/2025 13:51:15,WR,63125,Diapers,6,6,1,,,,,,,,
6/20/2025 14:45:32,PV,63114,Diapers,4,4,1,,,,,,,,
6/20/2025 14:52:35,LC,63136,Diapers,6,6,1,,,,,,,,
6/20/2025 14:58:22,LC,63138,Diapers,5,5,1,5,5,1,5,5,1,,
6/20/2025 15:01:19,LC,63138,Diapers,5,5,1,5,5,1,,,,,
6/20/2025 15:19:13,WR,63123,Diapers,5,5,1,,,,,,,,
6/20/2025 15:24:39,LC,63137,Diapers,3T,3T,1,3T,3T,1,3T,3T,1,,
6/20/2025 15:47:15,PV,63130,Diapers,6,6,1,5,5,1,5,5,1,,
6/20/2025 15:52:28,FV,63136,Diapers,2,2,1,,,,,,,,
6/20/2025 15:55:14,GG,63026,Diapers,5,5,1,3,3,1,,,,,
6/21/2025 8:48:01,WR,63123,Diapers,5,5,1,,,,,,,,
6/21/2025 9:43:37,WR,63123,Diapers,4T,4T,1,,,,,,,,
6/21/2025 9:49:41,WR,63123,Flow Kits,,,,,,,,,,1,
6/21/2025 10:29:56,PV,63146,Diapers,6,6,1,6,6,1,,,,,
6/21/2025 10:30:53,LC,63137,Flow Kits,,,,,,,,,,1,
6/21/2025 11:28:15,FV,63031,Diapers,5,5,1,,,,,,,,
6/21/2025 12:31:36,GG,63017,Diapers,6,6,1,,,,,,,,
6/21/2025 12:40:07,FV,63135,Diapers,N,N,1,,,,,,,,
6/21/2025 12:59:28,FV,63031,Flow Kits,,,,,,,,,,2,
6/21/2025 13:06:18,FV,63033,Diapers,4,4,1,,,,,,,,
6/21/2025 13:06:27,FV,63033,Flow Kits,,,,,,,,,,1,
6/21/2025 13:14:19,LC,63136,Flow Kits,,,,,,,,,,1,
6/21/2025 13:20:32,PV,63130,Diapers,4,4,1,,,,,,,,
6/21/2025 13:41:36,LC,63136,Diapers,4,4,1,,,,,,,,
6/21/2025 13:47:41,FV,63043,Diapers,5,5,1,5,5,1,,,,,
6/21/2025 13:48:06,FV,63043,Diapers,5,5,1,,,,,,,,
6/21/2025 13:48:32,FV,63043,Diapers,5,5,1,,,,,,,,
6/21/2025 13:48:50,FV,63043,Flow Kits,,,,,,,,,,1,
6/21/2025 13:49:09,FV,63043,Flow Kits,,,,,,,,,,1,
6/21/2025 14:11:13,WR,63074,Diapers,4,4,1,5,5,1,,,,,
6/21/2025 14:22:18,FV,63033,Flow Kits,,,,,,,,,,1,
6/21/2025 14:38:04,PV,63135,Diapers,6,6,1,6,6,1,,,,,
6/21/2025 15:01:09,WR,63123,Diapers,5,5,1,4,4,1,,,,,
6/21/2025 15:01:37,WR,63123,Flow Kits,,,,,,,,,,1,
6/21/2025 16:01:36,WR,63119,Diapers,4,4,1,,,,,,,,
6/21/2025 16:01:51,WR,63119,Flow Kits,,,,,,,,,,1,
6/22/2025 12:26:05,FV,63031,Diapers,3,3,1,5,5,1,,,,,
6/23/2025 8:11:42,WR,63126,Diapers,3,3,1,4,4,2,,,,,
6/23/2025 8:27:51,WR,63111,Diapers,6,6,1,,,,,,,,
6/23/2025 9:02:12,LC,63136,Flow Kits,,,,,,,,,,1,
6/23/2025 9:06:59,WR,63125,Diapers,3T,3T,1,3T,3T,1,,,,,
6/23/2025 9:19:09,WR,63123,Diapers,4,4,1,,,,,,,,
6/23/2025 9:43:27,FV,63031,Diapers,4,4,1,5,5,1,,,,,
6/23/2025 9:43:44,FV,63031,Flow Kits,,,,,,,,,,1,
6/23/2025 10:05:59,LC,63138,Diapers,6,6,1,6,6,1,,,,,
6/23/2025 10:06:50,BMS,63121,Resuable Flow Kits,,,,,,,,,,,6
6/23/2025 10:16:45,LC,63135,Diapers,4,4,1,,,,,,,,
6/23/2025 10:17:00,LC,63120,Diapers,4,4,1,,,,,,,,
6/23/2025 10:17:16,WR,63116,Diapers,5,5,1,,,,,,,,
6/23/2025 10:23:41,LC,63137,Diapers,5,5,1,6,6,1,,,,,
6/23/2025 11:21:57,GG,63021,Diapers,3T,3T,1,3T,3T,1,4T,4T,1,,
6/23/2025 11:35:45,LC,63138,Diapers,5,5,1,,,,,,,,
6/23/2025 11:40:49,LC,63138,Diapers,6,6,1,,,,,,,,
6/23/2025 12:09:48,RR,63114,Flow Kits,,,,,,,,,,2,
6/23/2025 12:13:46,FV,63138,Diapers,4,4,1,,,,,,,,
6/23/2025 12:14:26,FV,63134,Diapers,6,6,1,,,,,,,,
6/23/2025 12:17:14,FV,63134,Flow Kits,,,,,,,,,,1,
6/23/2025 12:17:35,FV,63138,Flow Kits,,,,,,,,,,1,
6/23/2025 13:33:01,FV,63033,Flow Kits,,,,,,,,,,1,
6/23/2025 13:41:12,LC,63136,Diapers,2T,2T,1,,,,,,,,
6/23/2025 13:57:25,LC,63033,Diapers,6,6,1,6,6,1,,,,,
6/23/2025 13:59:54,LC,63031,Flow Kits,,,,,,,,,,1,
6/23/2025 14:18:08,FV,63033,Flow Kits,,,,,,,,,,2,
6/23/2025 14:26:14,NB,63112,Diapers,5,5,1,6,6,1,,,2,,
6/23/2025 14:27:36,LC,63137,Flow Kits,,,,,,,,,,2,
6/23/2025 15:20:39,LC,63125,Diapers,6,6,1,,,,,,,,
6/23/2025 15:21:34,FV,63033,Diapers,6,6,1,,,,,,,,
6/23/2025 15:25:59,NB,63115,Diapers,4,4,1,,,,,,,,
6/23/2025 15:46:22,RR,63074,Flow Kits,,,,,,,,,,1,
6/23/2025 16:11:11,LC,63136,Diapers,6,6,1,,,,,,,,
6/23/2025 16:13:12,PV,63114,Diapers,6,6,1,,,,,,,,
6/23/2025 16:14:14,PV,63114,Diapers,6,6,1,6,6,1,,,,,
6/23/2025 16:18:18,NB,63121,Diapers,4,4,1,4,4,1,4,4,1,,
6/23/2025 16:18:37,NB,63136,Diapers,6,6,1,6,6,1,,,,,
6/23/2025 17:02:34,FV,63033,Diapers,6,6,1,,,,,,,,
6/23/2025 17:02:47,FV,63033,Flow Kits,,,,,,,,,,1,
6/23/2025 17:04:18,PV,63114,Diapers,3,3,1,6,6,1,,,,,
6/23/2025 17:24:16,WR,63129,Diapers,3,3,1,4,4,1,,,,,
6/23/2025 18:28:48,PV,63043,Diapers,5,5,1,,,,,,,,
6/24/2025 8:02:51,NB,63121,Diapers,4,4,1,4,4,1,4,4,1,,
6/24/2025 8:59:27,FV,63031,Diapers,5,5,1,,,,,,,,
6/24/2025 9:33:30,FV,63033,Flow Kits,,,,,,,,,,2,
6/24/2025 10:01:51,FV,63031,Diapers,3,3,1,,,,,,,,
6/24/2025 10:21:12,BMS,63133,Resuable Flow Kits,,,,,,,,,,,1
6/24/2025 10:26:33,WR,63123,Flow Kits,,,,,,,,,,1,
6/24/2025 10:37:37,LC,63136,Diapers,4,4,1,5,5,1,,,,,
6/24/2025 11:04:42,LC,63136,Diapers,6,6,1,,,,,,,,
6/24/2025 11:16:27,RR,63121,Flow Kits,,,,,,,,,,1,
